actual_arithmetic_source_ccx_class,actual_arithmetic_source_ccx_leading_constant,controlled_additions_per_controlled_multiplier,d,mode,n,per_run_invocation_ratio_regev_over_shor,preserves_regev_target_gate_class,q,qft_ratio_regev_over_shor,regev_controlled_modular_additions_per_run,regev_controlled_multiplier_invocations_per_run,regev_qft_canonical_cx,regev_runs_reference,regev_target_gate_class,regev_total_qubits,run_adjusted_invocation_ratio_vs_one_shor_run,scope,shor_controlled_modular_additions_per_run,shor_controlled_multiplier_invocations_per_run,shor_qft_canonical_cx,shor_total_qubits,verdict
Theta(n^3 log2(n)),80.0,1084,24,cover_2n,542,1.018450184501845,False,46,0.04366798854710539,1196736,1104,51336,28,soft-O(n^(3/2)),2189,28.51660516605166,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1175056,1084,1175598,2169,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1086,24,cover_2n,543,1.0165745856353592,False,46,0.04350733385369922,1198944,1104,51336,28,soft-O(n^(3/2)),2191,28.464088397790054,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1179396,1086,1179939,2173,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1088,24,cover_2n,544,1.0147058823529411,False,46,0.04334756410602826,1201152,1104,51336,28,soft-O(n^(3/2)),2193,28.41176470588235,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1183744,1088,1184288,2177,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1090,24,cover_2n,545,1.0128440366972478,False,46,0.04318867281652638,1203360,1104,51336,28,soft-O(n^(3/2)),2195,28.359633027522936,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1188100,1090,1188645,2181,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1092,24,cover_2n,546,1.010989010989011,False,46,0.04303065355696935,1205568,1104,51336,28,soft-O(n^(3/2)),2197,28.307692307692307,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1192464,1092,1193010,2185,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1094,24,cover_2n,547,1.0091407678244972,False,46,0.04287349995782469,1207776,1104,51336,28,soft-O(n^(3/2)),2199,28.255941499085925,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1196836,1094,1197383,2189,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1096,24,cover_2n,548,1.0072992700729928,False,46,0.04271720570760981,1209984,1104,51336,28,soft-O(n^(3/2)),2201,28.204379562043794,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1201216,1096,1201764,2193,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1098,24,cover_2n,549,1.005464480874317,False,46,0.0425617645522583,1212192,1104,51336,28,soft-O(n^(3/2)),2203,28.153005464480874,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1205604,1098,1206153,2197,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1100,24,cover_2n,550,1.0036363636363637,False,46,0.042407170294494236,1214400,1104,51336,28,soft-O(n^(3/2)),2205,28.10181818181818,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1210000,1100,1210550,2201,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1102,24,cover_2n,551,1.0018148820326678,False,46,0.042253416793214565,1216608,1104,51336,28,soft-O(n^(3/2)),2207,28.0508166969147,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1214404,1102,1214955,2205,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1104,24,cover_2n,552,1.0,False,46,0.04210049796287913,1218816,1104,51336,28,soft-O(n^(3/2)),2209,28.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1218816,1104,1219368,2209,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1106,24,cover_2n,553,1.0198915009041591,False,47,0.04375264036529173,1247568,1128,53544,28,soft-O(n^(3/2)),2235,28.556962025316455,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1223236,1106,1223789,2213,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1108,24,cover_2n,554,1.0180505415162455,False,47,0.043594866709330105,1249824,1128,53544,28,soft-O(n^(3/2)),2237,28.505415162454874,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1227664,1108,1228218,2217,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1110,24,cover_2n,555,1.0162162162162163,False,47,0.04343794492376212,1252080,1128,53544,28,soft-O(n^(3/2)),2239,28.454054054054055,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1232100,1110,1232655,2221,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1112,24,cover_2n,556,1.014388489208633,False,47,0.04328186888691294,1254336,1128,53544,28,soft-O(n^(3/2)),2241,28.402877697841728,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1236544,1112,1237100,2225,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1114,24,cover_2n,557,1.0125673249551166,False,47,0.04312663253199823,1256592,1128,53544,28,soft-O(n^(3/2)),2243,28.351885098743267,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1240996,1114,1241553,2229,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1116,24,cover_2n,558,1.010752688172043,False,47,0.04297222984653463,1258848,1128,53544,28,soft-O(n^(3/2)),2245,28.301075268817204,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1245456,1116,1246014,2233,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1118,24,cover_2n,559,1.0089445438282647,False,47,0.04281865487175755,1261104,1128,53544,28,soft-O(n^(3/2)),2247,28.25044722719141,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1249924,1118,1250483,2237,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1120,24,cover_2n,560,1.0071428571428571,False,47,0.04266590170204628,1263360,1128,53544,28,soft-O(n^(3/2)),2249,28.2,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1254400,1120,1254960,2241,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1122,24,cover_2n,561,1.0053475935828877,False,47,0.0425139644843562,1265616,1128,53544,28,soft-O(n^(3/2)),2251,28.149732620320854,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1258884,1122,1259445,2245,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1124,24,cover_2n,562,1.00355871886121,False,47,0.042362837417658145,1267872,1128,53544,28,soft-O(n^(3/2)),2253,28.09964412811388,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1263376,1124,1263938,2249,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1126,24,cover_2n,563,1.0017761989342806,False,47,0.042212514752384626,1270128,1128,53544,28,soft-O(n^(3/2)),2255,28.04973357015986,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1267876,1126,1268439,2253,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1128,24,cover_2n,564,1.0,False,47,0.042062990789883015,1272384,1128,53544,28,soft-O(n^(3/2)),2257,28.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1272384,1128,1272948,2257,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1130,24,cover_2n,565,1.0194690265486726,False,48,0.04373661900717436,1301760,1152,55872,28,soft-O(n^(3/2)),2283,28.54513274336283,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1276900,1130,1277465,2261,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1132,24,cover_2n,566,1.017667844522968,False,48,0.043582243231226454,1304064,1152,55872,28,soft-O(n^(3/2)),2285,28.49469964664311,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1281424,1132,1281990,2265,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1134,24,cover_2n,567,1.0158730158730158,False,48,0.04342868335816771,1306368,1152,55872,28,soft-O(n^(3/2)),2287,28.444444444444443,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1285956,1134,1286523,2269,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1136,24,cover_2n,568,1.0140845070422535,False,48,0.043275933648525555,1308672,1152,55872,28,soft-O(n^(3/2)),2289,28.3943661971831,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1290496,1136,1291064,2273,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1138,24,cover_2n,569,1.0123022847100176,False,48,0.04312398841320672,1310976,1152,55872,28,soft-O(n^(3/2)),2291,28.344463971880494,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1295044,1138,1295613,2277,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1140,24,cover_2n,570,1.0105263157894737,False,48,0.042972842012967534,1313280,1152,55872,28,soft-O(n^(3/2)),2293,28.294736842105262,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1299600,1140,1300170,2281,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1142,24,cover_2n,571,1.0087565674255692,False,48,0.04282248885789068,1315584,1152,55872,28,soft-O(n^(3/2)),2295,28.245183887915935,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1304164,1142,1304735,2285,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1144,24,cover_2n,572,1.006993006993007,False,48,0.04267292340686836,1317888,1152,55872,28,soft-O(n^(3/2)),2297,28.195804195804197,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1308736,1144,1309308,2289,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1146,24,cover_2n,573,1.0052356020942408,False,48,0.04252414016709174,1320192,1152,55872,28,soft-O(n^(3/2)),2299,28.146596858638745,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1313316,1146,1313889,2293,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1148,24,cover_2n,574,1.0034843205574913,False,48,0.04237613369354665,1322496,1152,55872,28,soft-O(n^(3/2)),2301,28.097560975609756,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1317904,1148,1318478,2297,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1150,24,cover_2n,575,1.0017391304347827,False,48,0.04222889858851539,1324800,1152,55872,28,soft-O(n^(3/2)),2303,28.04869565217391,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1322500,1150,1323075,2301,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1152,24,cover_2n,576,1.0,False,48,0.0420824295010846,1327104,1152,55872,28,soft-O(n^(3/2)),2305,28.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1327104,1152,1327680,2305,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1154,25,cover_2n,577,1.0181975736568458,False,47,0.041863914319147516,1355950,1175,55775,29,soft-O(n^(3/2)),2330,29.527729636048527,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1331716,1154,1332293,2309,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1156,25,cover_2n,578,1.0164359861591696,False,47,0.04171921305334524,1358300,1175,55775,29,soft-O(n^(3/2)),2332,29.476643598615915,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1336336,1156,1336914,2313,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1158,25,cover_2n,579,1.0146804835924006,False,47,0.04157526072589548,1360650,1175,55775,29,soft-O(n^(3/2)),2334,29.42573402417962,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1340964,1158,1341543,2317,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1160,25,cover_2n,580,1.0129310344827587,False,47,0.041432052177271986,1363000,1175,55775,29,soft-O(n^(3/2)),2336,29.375,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1345600,1160,1346180,2321,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1162,25,cover_2n,581,1.0111876075731498,False,47,0.041289582292302854,1365350,1175,55775,29,soft-O(n^(3/2)),2338,29.324440619621342,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1350244,1162,1350825,2325,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1164,25,cover_2n,582,1.0094501718213058,False,47,0.04114784599971375,1367700,1175,55775,29,soft-O(n^(3/2)),2340,29.27405498281787,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1354896,1164,1355478,2329,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1166,25,cover_2n,583,1.0077186963979416,False,47,0.04100683827167664,1370050,1175,55775,29,soft-O(n^(3/2)),2342,29.22384219554031,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1359556,1166,1360139,2333,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1168,25,cover_2n,584,1.0059931506849316,False,47,0.040866554123363874,1372400,1175,55775,29,soft-O(n^(3/2)),2344,29.173801369863014,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1364224,1168,1364808,2337,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1170,25,cover_2n,585,1.0042735042735043,False,47,0.04072698861250762,1374750,1175,55775,29,soft-O(n^(3/2)),2346,29.123931623931625,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1368900,1170,1369485,2341,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1172,25,cover_2n,586,1.0025597269624573,False,47,0.04058813683896461,1377100,1175,55775,29,soft-O(n^(3/2)),2348,29.074232081911262,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1373584,1172,1374170,2345,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1174,25,cover_2n,587,1.0008517887563884,False,47,0.04044999394428598,1379450,1175,55775,29,soft-O(n^(3/2)),2350,29.024701873935264,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1378276,1174,1378863,2349,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1176,25,cover_2n,588,1.0204081632653061,False,48,0.04206527489873978,1411200,1200,58200,29,soft-O(n^(3/2)),2377,29.591836734693878,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1382976,1176,1383564,2353,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1178,25,cover_2n,589,1.0186757215619695,False,48,0.04192259015337761,1413600,1200,58200,29,soft-O(n^(3/2)),2379,29.541595925297113,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1387684,1178,1388273,2357,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1180,25,cover_2n,590,1.0169491525423728,False,48,0.0417806301552775,1416000,1200,58200,29,soft-O(n^(3/2)),2381,29.491525423728813,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1392400,1180,1392990,2361,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1182,25,cover_2n,591,1.015228426395939,False,48,0.04163939000440004,1418400,1200,58200,29,soft-O(n^(3/2)),2383,29.441624365482234,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1397124,1182,1397715,2365,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1184,25,cover_2n,592,1.0135135135135136,False,48,0.04149886484204762,1420800,1200,58200,29,soft-O(n^(3/2)),2385,29.39189189189189,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1401856,1184,1402448,2369,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1186,25,cover_2n,593,1.0118043844856661,False,48,0.04135904985044653,1423200,1200,58200,29,soft-O(n^(3/2)),2387,29.342327150084316,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,1406596,1186,1407189,2373,FAILS_REGEV_COMPLEXITY_FIDELITY
